user,rating_bucket,attempts,solved,solve_rate,expected_rate,performance_ratio,avg_rating,mastery,skill_score,weakness_score,is_weak
leidexuan,3000,101,26,0.2574,0.11,2.0,3026.92,3.2958,2.5681,0.0,0
leidexuan,3200,4,3,0.75,0.07,2.0,3200.0,1.3863,3.3271,0.0,0
leidexuan,3400,18,3,0.1667,0.04,2.0,3400.0,1.3863,0.7856,0.0,0
leinad2,800,397,284,0.7154,0.9,0.7949,817.96,5.6525,3.3075,0.1661,0
leinad2,1000,219,155,0.7078,0.85,0.8327,1050.97,5.0499,3.7563,0.1268,0
leinad2,1400,459,289,0.6296,0.7,0.8995,1446.71,5.6699,5.1647,0.0647,0
leinad2,1200,372,268,0.7204,0.78,0.9236,1250.75,5.5947,5.0413,0.0535,0
leinad2,1800,773,361,0.467,0.5,0.934,1856.51,5.8916,5.1081,0.0318,0
leinad2,1600,537,322,0.5996,0.6,0.9994,1663.04,5.7777,5.7615,0.0003,0
leinad2,2000,735,372,0.5061,0.42,1.2051,2051.61,5.9216,6.1488,0.0,0
leinad2,2200,688,311,0.452,0.35,1.2915,2260.45,5.743,5.8682,0.0,0
leinad2,2400,765,320,0.4183,0.28,1.4939,2444.69,5.7714,5.902,0.0,0
leinad2,2600,379,163,0.4301,0.22,1.9549,2631.9,5.0999,5.7727,0.0,0
leinad2,2800,413,132,0.3196,0.16,1.9976,2846.97,4.8903,4.4499,0.0,0
leinad2,3000,290,48,0.1655,0.11,1.5047,3077.08,3.8918,1.9821,0.0,0
leinad2,3200,222,34,0.1532,0.07,2.0,3247.06,3.5553,1.7681,0.0,0
leinad2,3400,41,7,0.1707,0.04,2.0,3457.14,2.0794,1.2274,0.0,0
lethan3,800,1243,821,0.6605,0.9,0.7339,814.01,6.7117,3.6086,0.2213,1
lethan3,1200,786,444,0.5649,0.78,0.7242,1242.79,6.0981,4.2811,0.2021,1
lethan3,1000,513,328,0.6394,0.85,0.7522,1055.49,5.7961,3.9115,0.1935,0
lethan3,1600,1263,518,0.4101,0.6,0.6836,1652.51,6.2519,4.2372,0.187,1
lethan3,1800,1158,399,0.3446,0.5,0.6891,1849.12,5.9915,3.8174,0.1569,1
lethan3,1400,649,371,0.5716,0.7,0.8166,1440.43,5.9189,4.8737,0.1202,0
lethan3,2000,1665,515,0.3093,0.42,0.7365,2040.19,6.2461,3.9416,0.1133,1
lethan3,2200,1178,352,0.2988,0.35,0.8537,2256.82,5.8665,3.9561,0.0527,0
lethan3,2400,1497,405,0.2705,0.28,0.9662,2434.57,6.0064,3.9561,0.0099,0
lethan3,2600,439,136,0.3098,0.22,1.4082,2635.29,4.92,4.0167,0.0,0
lethan3,2800,145,54,0.3724,0.16,2.0,2827.78,4.0073,4.2201,0.0,0
lethan3,3000,87,27,0.3103,0.11,2.0,3037.04,3.3322,3.1407,0.0,0
lethan3,3200,28,12,0.4286,0.07,2.0,3225.0,2.5649,3.5451,0.0,0
lethan3,3400,15,5,0.3333,0.04,2.0,3500.0,1.7918,2.0904,0.0,0
lftroq,1400,1395,614,0.4401,0.7,0.6288,1450.81,6.4216,4.1006,0.2535,1
lftroq,1000,1129,673,0.5961,0.85,0.7013,1060.33,6.5132,4.1168,0.2376,1
lftroq,1200,1201,650,0.5412,0.78,0.6939,1246.15,6.4785,4.3694,0.2264,1
lftroq,800,2173,1458,0.671,0.9,0.7455,817.97,7.2855,3.9985,0.2124,1
lftroq,1600,1506,600,0.3984,0.6,0.664,1653.5,6.3986,4.2152,0.1994,1
lftroq,2000,1345,422,0.3138,0.42,0.747,2048.58,6.0474,3.887,0.1086,1
lftroq,1800,1396,554,0.3968,0.5,0.7937,1853.79,6.319,4.6487,0.1021,0
lftroq,2200,989,280,0.2831,0.35,0.8089,2248.21,5.6384,3.5888,0.0695,0
lftroq,2400,298,93,0.3121,0.28,1.1146,2441.94,4.5433,3.4624,0.0,0
lftroq,2600,110,27,0.2455,0.22,1.1157,2625.93,3.3322,2.1478,0.0,0
lftroq,2800,36,9,0.25,0.16,1.5625,2833.33,2.3026,1.631,0.0,0
lftroq,3000,6,2,0.3333,0.11,2.0,3000.0,1.0986,1.0986,0.0,0
lg_zhou,1000,122,67,0.5492,0.85,0.6461,1049.25,4.2195,2.4314,0.2773,1
lg_zhou,1800,704,206,0.2926,0.5,0.5852,1856.8,5.3327,2.8974,0.2148,1
lg_zhou,1400,214,107,0.5,0.7,0.7143,1434.58,4.6821,3.3584,0.189,1
lg_zhou,2600,265,25,0.0943,0.22,0.4288,2640.0,3.2581,0.8115,0.1648,1
lg_zhou,2000,488,135,0.2766,0.42,0.6587,2049.63,4.9127,2.7855,0.1501,1
lg_zhou,800,288,222,0.7708,0.9,0.8565,814.41,5.4072,3.3945,0.1142,0
lg_zhou,2200,587,154,0.2624,0.35,0.7496,2242.86,5.0434,2.9676,0.0925,1
lg_zhou,2400,520,111,0.2135,0.28,0.7624,2444.14,4.7185,2.4618,0.0728,0
lg_zhou,1200,201,147,0.7313,0.78,0.9376,1257.82,4.9972,4.5969,0.0431,0
lg_zhou,1600,125,83,0.664,0.6,1.1067,1650.6,4.4308,4.8562,0.0,0
lg_zhou,2800,211,35,0.1659,0.16,1.0367,2831.43,3.5835,1.6831,0.0,0
lg_zhou,3000,4,1,0.25,0.11,2.0,3100.0,0.6931,0.5372,0.0,0
lg_zhou,3200,41,3,0.0732,0.07,1.0453,3300.0,1.3863,0.3347,0.0,0
lg_zhou,3400,16,2,0.125,0.04,2.0,3500.0,1.0986,0.4806,0.0,0
liaoz123,1000,267,177,0.6629,0.85,0.7799,1061.58,5.1818,3.6467,0.1692,0
liaoz123,1400,375,196,0.5227,0.7,0.7467,1435.71,5.2832,3.9645,0.1674,1
liaoz123,1200,370,235,0.6351,0.78,0.8143,1254.04,5.4638,4.3519,0.1326,0
liaoz123,800,464,360,0.7759,0.9,0.8621,818.61,5.8889,3.7402,0.1107,0
liaoz123,1800,909,388,0.4268,0.5,0.8537,1858.76,5.9636,4.7315,0.0716,0
liaoz123,2000,951,334,0.3512,0.42,0.8362,2058.98,5.8141,4.2044,0.0692,0
liaoz123,1600,463,249,0.5378,0.6,0.8963,1652.21,5.5215,4.9061,0.0586,0
liaoz123,2200,1097,425,0.3874,0.35,1.1069,2252.0,6.0544,5.2823,0.0,0
liaoz123,2400,1265,515,0.4071,0.28,1.454,2450.29,6.2461,6.2308,0.0,0
liaoz123,2600,1331,503,0.3779,0.22,1.7178,2643.54,6.2226,6.2165,0.0,0
liaoz123,2800,743,271,0.3647,0.16,2.0,2841.33,5.6058,5.8095,0.0,0
liaoz123,3000,305,124,0.4066,0.11,2.0,3024.19,4.8283,5.9365,0.0,0
liaoz123,3200,115,65,0.5652,0.07,2.0,3249.23,4.1897,7.6944,0.0,0
liaoz123,3400,218,50,0.2294,0.04,2.0,3454.0,3.9318,3.1148,0.0,0
libobil,3200,62,0,0.0,0.07,0.0,3200.0,0.0,0.0,0.29,1
libobil,1000,397,225,0.5668,0.85,0.6668,1056.89,5.4205,3.2469,0.2641,1
libobil,1200,490,277,0.5653,0.78,0.7248,1244.04,5.6276,3.9577,0.2007,1
libobil,1400,438,222,0.5068,0.7,0.7241,1435.14,5.4072,3.9332,0.1834,1
libobil,1800,637,212,0.3328,0.5,0.6656,1855.66,5.3613,3.311,0.1697,1
libobil,1600,637,276,0.4333,0.6,0.7221,1662.68,5.624,4.0516,0.1625,1
libobil,2600,335,34,0.1015,0.22,0.4613,2632.35,3.5553,0.9499,0.1513,1
libobil,3000,58,2,0.0345,0.11,0.3135,3000.0,1.0986,0.1136,0.1467,1
libobil,800,511,383,0.7495,0.9,0.8328,817.75,5.9506,3.6472,0.1351,0
libobil,3400,16,0,0.0,0.04,0.0,3400.0,0.0,0.0,0.1133,0
libobil,2400,659,123,0.1866,0.28,0.6666,2427.64,4.8203,2.1841,0.1041,1
libobil,2200,784,202,0.2577,0.35,0.7362,2258.91,5.3132,3.0924,0.0975,1
libobil,2000,769,273,0.355,0.42,0.8453,2052.01,5.6131,4.089,0.0653,0
libobil,2800,108,15,0.1389,0.16,0.8681,2800.0,2.7726,1.0782,0.0263,0
licnn,1400,451,137,0.3038,0.7,0.434,1449.64,4.9273,2.1697,0.4087,1
licnn,1200,343,128,0.3732,0.78,0.4784,1242.97,4.8598,2.2542,0.4055,1
licnn,1800,1127,214,0.1899,0.5,0.3798,1853.27,5.3706,1.89,0.3421,1
licnn,2000,1127,163,0.1446,0.42,0.3444,2044.79,5.0999,1.5082,0.3173,1
licnn,1000,183,96,0.5246,0.85,0.6172,1076.04,4.5747,2.5823,0.3044,1
licnn,800,380,223,0.5868,0.9,0.652,817.04,5.4116,2.5947,0.2903,1
licnn,1600,353,122,0.3456,0.6,0.576,1640.98,4.8122,2.7292,0.2569,1
licnn,2200,1391,198,0.1423,0.35,0.4067,2252.53,5.2933,1.6972,0.2388,1
licnn,2400,1255,135,0.1076,0.28,0.3842,2454.07,4.9127,1.2969,0.2081,1
licnn,2600,994,85,0.0855,0.22,0.3887,2640.0,4.4543,1.0056,0.1702,1
licnn,2800,318,58,0.1824,0.16,1.1399,2846.55,4.0775,2.117,0.0,0
licnn,3000,54,8,0.1481,0.11,1.3468,3050.0,2.1972,0.9928,0.0,0
licnn,3200,48,8,0.1667,0.07,2.0,3287.5,2.1972,1.2039,0.0,0
licnn,3400,8,6,0.75,0.04,2.0,3433.33,1.9459,5.0107,0.0,0
lightseba,1400,889,464,0.5219,0.7,0.7456,1445.47,6.142,4.6338,0.1693,1
lightseba,800,552,422,0.7645,0.9,0.8494,825.36,6.0474,3.8158,0.1214,0
lightseba,1000,365,269,0.737,0.85,0.867,1052.42,5.5984,4.3422,0.1011,0
lightseba,1600,823,421,0.5115,0.6,0.8526,1664.13,6.045,5.146,0.0843,0
lightseba,1200,494,342,0.6923,0.78,0.8876,1259.36,5.8377,5.0897,0.0796,0
lightseba,2400,1716,379,0.2209,0.28,0.7888,2441.69,5.9402,3.2034,0.0635,0
lightseba,2200,1140,356,0.3123,0.35,0.8922,2245.79,5.8777,4.1221,0.0386,0
lightseba,2000,1559,606,0.3887,0.42,0.9255,2052.48,6.4085,5.1128,0.0311,0
lightseba,1800,1169,547,0.4679,0.5,0.9358,1859.05,6.3063,5.4858,0.031,0
lightseba,2600,1013,217,0.2142,0.22,0.9737,2635.48,5.3845,3.0399,0.0063,0
lightseba,2800,476,125,0.2626,0.16,1.6413,2835.2,4.8363,3.6008,0.0,0
lightseba,3000,322,68,0.2112,0.11,1.9198,3033.82,4.2341,2.7127,0.0,0
lightseba,3200,204,29,0.1422,0.07,2.0,3255.17,3.4012,1.5739,0.0,0
lightseba,3400,72,13,0.1806,0.04,2.0,3453.85,2.6391,1.6457,0.0,0
lihaochen,1200,273,115,0.4212,0.78,0.5401,1257.39,4.7536,2.5178,0.35,1
lihaochen,1400,326,117,0.3589,0.7,0.5127,1450.43,4.7707,2.4834,0.3422,1
lihaochen,1000,153,89,0.5817,0.85,0.6844,1071.91,4.4998,2.8058,0.2457,1
lihaochen,800,204,136,0.6667,0.9,0.7407,824.26,4.92,2.7036,0.2098,1
lihaochen,1800,850,295,0.3471,0.5,0.6941,1855.93,5.6904,3.6653,0.1542,1
lihaochen,1600,542,241,0.4446,0.6,0.7411,1649.38,5.4889,4.0256,0.1508,1
lihaochen,2000,1140,356,0.3123,0.42,0.7435,2066.85,5.8777,3.7937,0.1103,1
lihaochen,2400,1083,215,0.1985,0.28,0.709,2440.47,5.3753,2.6043,0.0893,1
lihaochen,2200,1146,394,0.3438,0.35,0.9823,2241.37,5.9789,4.6073,0.0063,0
lihaochen,2600,189,66,0.3492,0.22,1.5873,2628.79,4.2047,3.8599,0.0,0
lihaochen,2800,141,23,0.1631,0.16,1.0195,2834.78,3.1781,1.4696,0.0,0
lihaochen,3000,59,18,0.3051,0.11,2.0,3038.89,2.9444,2.7298,0.0,0
lihaochen,3200,2,2,1.0,0.07,2.0,3200.0,1.0986,3.5156,0.0,0
lihaochen,3400,1,1,1.0,0.04,2.0,3400.0,0.6931,2.3567,0.0,0
linyue,1400,12,6,0.5,0.7,0.7143,1400.0,1.9459,1.3621,0.1741,0
linyue,2000,46,13,0.2826,0.42,0.6729,2076.92,2.6391,1.549,0.1454,1
linyue,1000,26,20,0.7692,0.85,0.905,1050.0,3.0445,2.459,0.0658,0
linyue,2400,112,27,0.2411,0.28,0.861,2477.78,3.3322,1.9904,0.0425,0
linyue,800,29,29,1.0,0.9,1.1111,834.48,3.4012,2.8382,0.0,0
linyue,1200,38,30,0.7895,0.78,1.0121,1246.67,3.434,3.3798,0.0,0
linyue,1600,21,17,0.8095,0.6,1.3492,1682.35,2.8904,3.9364,0.0,0
linyue,1800,15,13,0.8667,0.5,1.7333,1823.08,2.6391,4.1697,0.0,0
linyue,2200,36,14,0.3889,0.35,1.1111,2271.43,2.7081,2.3921,0.0,0
linyue,2600,18,8,0.4444,0.22,2.0,2600.0,2.1972,2.539,0.0,0
linyue,2800,23,9,0.3913,0.16,2.0,2855.56,2.3026,2.5729,0.0,0
linyue,3000,49,9,0.1837,0.11,1.6698,3033.33,2.3026,1.2829,0.0,0
linyue,3200,71,15,0.2113,0.07,2.0,3246.67,2.7726,1.9018,0.0,0
linyue,3400,51,16,0.3137,0.04,2.0,3406.25,2.8332,3.0276,0.0,0
literalchild,800,675,310,0.4593,0.9,0.5103,816.13,5.7398,2.1514,0.4261,1
literalchild,1000,200,112,0.56,0.85,0.6588,1058.93,4.7274,2.8033,0.2685,1
literalchild,1200,194,124,0.6392,0.78,0.8195,1241.13,4.8283,3.8303,0.1274,0
literalchild,1600,432,229,0.5301,0.6,0.8835,1657.21,5.4381,4.7772,0.0659,0
literalchild,1400,229,145,0.6332,0.7,0.9046,1443.45,4.9836,4.5549,0.0607,0
literalchild,2000,786,323,0.4109,0.42,0.9784,2046.44,5.7807,4.8614,0.0089,0
literalchild,1800,500,281,0.562,0.5,1.124,1851.25,5.6419,5.8698,0.0,0
literalchild,2200,902,371,0.4113,0.35,1.1752,2267.39,5.9189,5.5199,0.0,0
literalchild,2400,865,301,0.348,0.28,1.2428,2451.16,5.7104,4.8707,0.0,0
literalchild,2600,356,118,0.3315,0.22,1.5066,2644.07,4.7791,4.1884,0.0,0
literalchild,2800,346,144,0.4162,0.16,2.0,2847.22,4.9767,5.8973,0.0,0
literalchild,3000,354,72,0.2034,0.11,1.849,3027.78,4.2905,2.6421,0.0,0
literalchild,3200,25,13,0.52,0.07,2.0,3300.0,2.6391,4.5286,0.0,0
literalchild,3400,17,5,0.2941,0.04,2.0,3500.0,1.7918,1.8445,0.0,0
littleju,1200,44,16,0.3636,0.78,0.4662,1262.5,2.8332,1.3007,0.4135,1
littleju,1600,11,3,0.2727,0.6,0.4545,1600.0,1.3863,0.6049,0.3408,0
littleju,1000,15,8,0.5333,0.85,0.6275,1050.0,2.1972,1.2304,0.2746,0
littleju,1400,7,3,0.4286,0.7,0.6122,1400.0,1.3863,0.8318,0.2365,0
littleju,800,16,13,0.8125,0.9,0.9028,823.08,2.6391,1.7649,0.0681,0
littleju,1800,42,31,0.7381,0.5,1.4762,1870.97,3.4657,4.786,0.0,0
littleju,2200,28,13,0.4643,0.35,1.3265,2276.92,2.6391,2.7899,0.0,0
littleju,2400,40,24,0.6,0.28,2.0,2445.83,3.2189,4.7237,0.0,0
littleju,2800,37,24,0.6486,0.16,2.0,2845.83,3.2189,5.9419,0.0,0
littleju,3000,28,4,0.1429,0.11,1.2987,3100.0,1.6094,0.7128,0.0,0
littleju,3200,35,12,0.3429,0.07,2.0,3266.67,2.5649,2.8727,0.0,0
littleju,3400,50,3,0.06,0.04,1.5,3400.0,1.3863,0.2828,0.0,0
liuweih,800,369,189,0.5122,0.9,0.5691,829.63,5.247,2.2296,0.3671,1
liuweih,1400,820,294,0.3585,0.7,0.5122,1456.12,5.687,2.969,0.3427,1
liuweih,1000,276,145,0.5254,0.85,0.6181,1053.79,4.9836,2.759,0.3051,1
liuweih,1600,828,272,0.3285,0.6,0.5475,1662.5,5.6095,3.0635,0.276,1
liuweih,1200,383,205,0.5352,0.78,0.6862,1241.46,5.3279,3.5403,0.2302,1
liuweih,1800,1031,333,0.323,0.5,0.646,1860.36,5.8111,3.4918,0.1803,1
liuweih,2000,1184,452,0.3818,0.42,0.9089,2053.76,6.1159,4.7951,0.038,0
liuweih,2200,747,433,0.5797,0.35,1.6561,2246.65,6.073,7.9088,0.0,0
liuweih,2400,534,240,0.4494,0.28,1.6051,2434.58,5.4848,6.0014,0.0,0
liuweih,2600,69,36,0.5217,0.22,2.0,2630.56,3.6109,4.9559,0.0,0
liuweih,2800,50,26,0.52,0.16,2.0,2830.77,3.2958,4.8515,0.0,0
liuweih,3000,4,4,1.0,0.11,2.0,3100.0,1.6094,4.9893,0.0,0
liuweih,3200,6,4,0.6667,0.07,2.0,3200.0,1.6094,3.4335,0.0,0
liuweih,3400,4,4,1.0,0.04,2.0,3500.0,1.6094,5.633,0.0,0
liyouran,800,64,42,0.6562,0.9,0.7292,816.67,3.7612,2.0158,0.2137,1
liyouran,1200,51,29,0.5686,0.78,0.729,1244.83,3.4012,2.4075,0.1898,1
liyouran,1000,35,25,0.7143,0.85,0.8403,1060.0,3.2581,2.4668,0.1142,0
liyouran,2000,298,93,0.3121,0.42,0.743,2045.16,4.5433,2.8998,0.111,1
liyouran,1800,122,57,0.4672,0.5,0.9344,1873.68,4.0604,3.5546,0.0312,0
liyouran,1600,70,40,0.5714,0.6,0.9524,1665.0,3.7136,3.5332,0.0258,0
liyouran,1400,39,30,0.7692,0.7,1.0989,1456.67,3.434,3.8478,0.0,0
liyouran,2200,207,111,0.5362,0.35,1.5321,2268.47,4.7185,5.7397,0.0,0
liyouran,2400,636,199,0.3129,0.28,1.1175,2446.73,5.2983,4.0562,0.0,0
liyouran,2600,1075,290,0.2698,0.22,1.2262,2645.86,5.6733,4.0494,0.0,0
liyouran,2800,912,253,0.2774,0.16,1.7338,2844.66,5.5373,4.3698,0.0,0
liyouran,3000,818,236,0.2885,0.11,2.0,3032.63,5.4681,4.7842,0.0,0
liyouran,3200,542,143,0.2638,0.07,2.0,3252.45,4.9698,4.2647,0.0,0
liyouran,3400,307,97,0.316,0.04,2.0,3444.33,4.585,4.9897,0.0,0
lldxjw,1000,188,102,0.5426,0.85,0.6383,1072.55,4.6347,2.697,0.286,1
lldxjw,1800,677,250,0.3693,0.5,0.7386,1845.2,5.5255,3.765,0.1306,1
lldxjw,2000,650,213,0.3277,0.42,0.7802,2040.85,5.366,3.5886,0.0939,0
lldxjw,800,248,198,0.7984,0.9,0.8871,820.71,5.2933,3.4684,0.0891,0
lldxjw,1200,199,136,0.6834,0.78,0.8762,1252.21,4.92,4.2104,0.0864,0
lldxjw,1400,196,121,0.6173,0.7,0.8819,1447.93,4.804,4.2942,0.0752,0
lldxjw,2200,808,225,0.2785,0.35,0.7956,2257.78,5.4205,3.408,0.0746,0
lldxjw,2400,1111,263,0.2367,0.28,0.8454,2447.53,5.5759,3.2306,0.0462,0
lldxjw,1600,296,180,0.6081,0.6,1.0135,1661.11,5.1985,5.2512,0.0,0
lldxjw,2600,567,175,0.3086,0.22,1.4029,2650.29,5.1705,4.2294,0.0,0
lldxjw,2800,696,139,0.1997,0.16,1.2482,2841.73,4.9416,2.8045,0.0,0
lldxjw,3000,451,114,0.2528,0.11,2.0,3036.84,4.7449,3.6423,0.0,0
lldxjw,3200,235,47,0.2,0.07,2.0,3229.79,3.8712,2.5006,0.0,0
lldxjw,3400,48,22,0.4583,0.04,2.0,3450.0,3.1355,4.958,0.0,0
longago_06,1000,818,357,0.4364,0.85,0.5134,1048.46,5.8805,2.6908,0.4032,1
longago_06,1400,946,395,0.4175,0.7,0.5965,1450.38,5.9814,3.6224,0.2773,1
longago_06,1600,780,273,0.35,0.6,0.5833,1647.62,5.6131,3.2369,0.2518,1
longago_06,1200,686,355,0.5175,0.78,0.6635,1258.03,5.8749,3.8247,0.2494,1
longago_06,800,732,467,0.638,0.9,0.7089,815.63,6.1485,3.1994,0.2418,1
longago_06,1800,344,148,0.4302,0.5,0.8605,1829.73,5.0039,3.9392,0.0679,0
longago_06,2000,285,101,0.3544,0.42,0.8438,2042.57,4.625,3.3478,0.066,0
longago_06,2200,83,59,0.7108,0.35,2.0,2249.15,4.0943,6.546,0.0,0
longago_06,2400,58,27,0.4655,0.28,1.6626,2455.56,3.3322,3.8091,0.0,0
longago_06,2600,22,8,0.3636,0.22,1.6529,2637.5,2.1972,2.1073,0.0,0
longago_06,2800,8,6,0.75,0.16,2.0,2833.33,1.9459,4.1351,0.0,0
lookcook,1200,804,424,0.5274,0.78,0.6761,1254.01,6.0521,4.0024,0.2397,1
lookcook,1600,1790,668,0.3732,0.6,0.622,1659.28,6.5058,4.0285,0.2264,1
lookcook,1000,505,310,0.6139,0.85,0.7222,1048.06,5.7398,3.6928,0.2182,1
lookcook,1800,3516,1031,0.2932,0.5,0.5865,1855.87,6.9393,3.7763,0.2127,1
lookcook,2600,391,28,0.0716,0.22,0.3255,2685.71,3.3673,0.6476,0.2029,1
lookcook,1400,960,473,0.4927,0.7,0.7039,1453.49,6.1612,4.4123,0.1988,1
lookcook,2200,4149,754,0.1817,0.35,0.5192,2234.48,6.6267,2.6909,0.1838,1
lookcook,2400,1789,229,0.128,0.28,0.4572,2437.55,5.4381,1.6968,0.1768,1
lookcook,2000,4350,1100,0.2529,0.42,0.6021,2061.09,7.004,3.6504,0.1749,1
lookcook,3400,34,0,0.0,0.04,0.0,3400.0,0.0,0.0,0.1422,1
lookcook,800,627,516,0.823,0.9,0.9144,818.8,6.248,4.2102,0.0685,0
lookcook,2800,48,6,0.125,0.16,0.7812,2800.0,1.9459,0.6811,0.0462,0
love_seeker,1200,221,70,0.3167,0.78,0.4061,1271.43,4.2627,1.7166,0.4756,1
love_seeker,1000,112,44,0.3929,0.85,0.4622,1061.36,3.8067,1.5872,0.4496,1
love_seeker,1800,287,55,0.1916,0.5,0.3833,1847.27,4.0254,1.425,0.3475,1
love_seeker,1600,281,80,0.2847,0.6,0.4745,1652.5,4.3944,2.0674,0.3298,1
love_seeker,800,156,85,0.5449,0.9,0.6054,815.29,4.4543,1.9788,0.3292,1
love_seeker,1400,228,87,0.3816,0.7,0.5451,1459.77,4.4773,2.494,0.3159,1
love_seeker,2000,141,32,0.227,0.42,0.5404,2015.62,3.4965,1.5995,0.2128,1
love_seeker,3200,5,0,0.0,0.07,0.0,3200.0,0.0,0.0,0.1254,0
love_seeker,3400,1,0,0.0,0.04,0.0,3400.0,0.0,0.0,0.0277,0
love_seeker,2200,136,72,0.5294,0.35,1.5126,2251.39,4.2905,5.1138,0.0,0
love_seeker,2400,194,55,0.2835,0.28,1.0125,2429.09,4.0254,2.7721,0.0,0
love_seeker,2600,191,56,0.2932,0.22,1.3327,2612.5,4.0431,3.0969,0.0,0
love_seeker,2800,68,14,0.2059,0.16,1.2868,2878.57,2.7081,1.6049,0.0,0
love_seeker,3000,17,8,0.4706,0.11,2.0,3062.5,2.1972,3.1666,0.0,0
low_cortisol,800,17,17,1.0,0.9,1.1111,817.65,2.8904,2.3633,0.0,0
low_cortisol,1000,12,12,1.0,0.85,1.1765,1083.33,2.5649,2.7787,0.0,0
low_cortisol,1200,10,10,1.0,0.78,1.2821,1280.0,2.3979,3.0693,0.0,0
low_cortisol,1400,6,6,1.0,0.7,1.4286,1400.0,1.9459,2.7243,0.0,0
low_cortisol,1600,3,3,1.0,0.6,1.6667,1700.0,1.3863,2.3567,0.0,0
low_cortisol,1800,26,18,0.6923,0.5,1.3846,1816.67,2.9444,3.7032,0.0,0
low_cortisol,2000,12,12,1.0,0.42,2.0,2075.0,2.5649,5.3223,0.0,0
low_cortisol,2200,71,25,0.3521,0.35,1.006,2200.0,3.2581,2.5239,0.0,0
low_cortisol,2400,45,24,0.5333,0.28,1.9048,2450.0,3.2189,4.206,0.0,0
low_cortisol,2600,30,14,0.4667,0.22,2.0,2700.0,2.7081,3.4121,0.0,0
low_cortisol,2800,50,14,0.28,0.16,1.75,2900.0,2.7081,2.1989,0.0,0
low_cortisol,3000,28,18,0.6429,0.11,2.0,3000.0,2.9444,5.6786,0.0,0
low_cortisol,3200,13,8,0.6154,0.07,2.0,3237.5,2.1972,4.3775,0.0,0
low_cortisol,3400,15,11,0.7333,0.04,2.0,3500.0,2.4849,6.3779,0.0,0
luckym_123,2400,25,0,0.0,0.28,0.0,2400.0,0.0,0.0,0.9123,1
luckym_123,2800,3,0,0.0,0.16,0.0,2800.0,0.0,0.0,0.2218,0
luckym_123,800,21,14,0.6667,0.9,0.7407,807.14,2.7081,1.4572,0.1945,1
luckym_123,1200,12,8,0.6667,0.78,0.8547,1300.0,2.1972,1.9043,0.0909,0
luckym_123,1000,19,15,0.7895,0.85,0.9288,1066.67,2.7726,2.3348,0.0481,0
luckym_123,3400,1,0,0.0,0.04,0.0,3400.0,0.0,0.0,0.0277,0
luckym_123,1400,6,6,1.0,0.7,1.4286,1400.0,1.9459,2.7243,0.0,0
luckym_123,1600,3,3,1.0,0.6,1.6667,1600.0,1.3863,2.2181,0.0,0
luckym_123,1800,21,12,0.5714,0.5,1.1429,1800.0,2.5649,2.6382,0.0,0
luckym_123,2000,8,4,0.5,0.42,1.1905,2000.0,1.6094,1.6094,0.0,0
luckym_123,2200,25,13,0.52,0.35,1.4857,2200.0,2.6391,3.0191,0.0,0
luckym_123,2600,13,9,0.6923,0.22,2.0,2700.0,2.3026,4.3041,0.0,0
lucri,3000,42,0,0.0,0.11,0.0,3000.0,0.0,0.0,0.4137,1
lucri,1400,390,170,0.4359,0.7,0.6227,1451.76,5.1417,3.2538,0.2567,1
lucri,1800,961,300,0.3122,0.5,0.6243,1844.33,5.7071,3.2859,0.1924,1
lucri,3200,8,0,0.0,0.07,0.0,3200.0,0.0,0.0,0.1538,0
lucri,1600,517,241,0.4662,0.6,0.7769,1652.28,5.4889,4.2276,0.1289,0
lucri,2200,856,199,0.2325,0.35,0.6642,2250.75,5.2983,2.7723,0.126,1
lucri,2800,112,10,0.0893,0.16,0.558,2850.0,2.3979,0.6102,0.0984,1
lucri,1000,202,150,0.7426,0.85,0.8736,1055.33,5.0173,3.9319,0.0949,0
lucri,800,415,335,0.8072,0.9,0.8969,817.61,5.8171,3.8393,0.0821,0
lucri,2000,533,201,0.3771,0.42,0.8979,2042.29,5.3083,4.0883,0.0427,0
lucri,2400,599,145,0.2421,0.28,0.8645,2440.0,4.9836,2.9436,0.0405,0
lucri,2600,322,67,0.2081,0.22,0.9458,2619.4,4.2195,2.2998,0.0132,0
lucri,1200,310,244,0.7871,0.78,1.0091,1247.13,5.5013,5.4001,0.0,0
lucri,3400,12,4,0.3333,0.04,2.0,3400.0,1.6094,1.824,0.0,0
luguanshijiandaole,1000,25,13,0.52,0.85,0.6118,1084.62,2.6391,1.4884,0.2955,1
luguanshijiandaole,1400,54,26,0.4815,0.7,0.6878,1419.23,3.2958,2.2522,0.2038,1
luguanshijiandaole,2400,28,4,0.1429,0.28,0.5102,2400.0,1.6094,0.5518,0.177,1
luguanshijiandaole,1200,33,23,0.697,0.78,0.8936,1247.83,3.1781,2.7639,0.0701,0
luguanshijiandaole,2000,24,10,0.4167,0.42,0.9921,2000.0,2.3979,1.9982,0.0032,0
luguanshijiandaole,800,29,26,0.8966,0.9,0.9962,826.92,3.2958,2.4435,0.0027,0
luguanshijiandaole,1600,37,23,0.6216,0.6,1.036,1700.0,3.1781,3.3584,0.0,0
luguanshijiandaole,1800,23,20,0.8696,0.5,1.7391,1885.0,3.0445,4.9904,0.0,0
luguanshijiandaole,2200,67,24,0.3582,0.35,1.0235,2233.33,3.2189,2.5751,0.0,0
